id	Codigo_MesoRegiao	Nome_MesoRegiao	Codigo_MicroRegiao	Nome_MicroRegiao	Municipio	Populacao2014
1	1	"Noroeste de Minas"	1	Unai	Arinos	18.210
2	1	"Noroeste de Minas"	1	Unai	"Bonfinopolis de Minas"	5.867
3	1	"Noroeste de Minas"	1	Unai	Buritis	24.169
4	1	"Noroeste de Minas"	1	Unai	"Cabeceira Grande"	6.818
5	1	"Noroeste de Minas"	1	Unai	"Dom Bosco"	3.857
6	1	"Noroeste de Minas"	1	Unai	Formoso	8.945
7	1	"Noroeste de Minas"	1	Unai	Natalandia	3.377
8	1	"Noroeste de Minas"	1	Unai	Unai	82.298
9	1	"Noroeste de Minas"	1	Unai	"Uruana de Minas"	3.336
10	1	"Noroeste de Minas"	2	Paracatu	"Brasilandia de Minas"	15.522
11	1	"Noroeste de Minas"	2	Paracatu	Guarda-Mor	6.739
12	1	"Noroeste de Minas"	2	Paracatu	"Joao Pinheiro"	47.870
13	1	"Noroeste de Minas"	2	Paracatu	Lagamar	7.800
14	1	"Noroeste de Minas"	2	Paracatu	"Lagoa Grande"	9.216
15	1	"Noroeste de Minas"	2	Paracatu	Paracatu	90.294
16	1	"Noroeste de Minas"	2	Paracatu	"Presidente Olegario"	19.398
17	1	"Noroeste de Minas"	2	Paracatu	"Sao Goncalo do Abaete"	6.717
18	1	"Noroeste de Minas"	2	Paracatu	"Varjao de Minas"	6.662
19	1	"Noroeste de Minas"	2	Paracatu	Vazante	20.580
20	2	"Norte de Minas"	3	Januaria	"Bonito de Minas"	10.535
21	2	"Norte de Minas"	3	Januaria	"Chapada Gaucha"	12.239
22	2	"Norte de Minas"	3	Januaria	"Conego Marinho"	7.515
23	2	"Norte de Minas"	3	Januaria	"Icarai de Minas"	11.524
24	2	"Norte de Minas"	3	Januaria	Itacarambi	18.350
25	2	"Norte de Minas"	3	Januaria	Januaria	68.065
26	2	"Norte de Minas"	3	Januaria	Juvenilia	5.862
27	2	"Norte de Minas"	3	Januaria	Manga	19.757
28	2	"Norte de Minas"	3	Januaria	"Matias Cardoso"	10.717
29	2	"Norte de Minas"	3	Januaria	Miravania	4.803
30	2	"Norte de Minas"	3	Januaria	Montalvania	15.875
31	2	"Norte de Minas"	3	Januaria	"Pedras de Maria da Cruz"	11.084
32	2	"Norte de Minas"	3	Januaria	Pintopolis	7.516
33	2	"Norte de Minas"	3	Januaria	"Sao Francisco"	56.217
34	2	"Norte de Minas"	3	Januaria	"Sao Joao das Missoes"	12.539
35	2	"Norte de Minas"	3	Januaria	Urucuia	15.266
36	2	"Norte de Minas"	4	Janauba	Catuti	5.187
37	2	"Norte de Minas"	4	Janauba	Espinosa	32.117
38	2	"Norte de Minas"	4	Janauba	Gameleiras	5.259
39	2	"Norte de Minas"	4	Janauba	Jaiba	36.586
40	2	"Norte de Minas"	4	Janauba	Janauba	70.472
41	2	"Norte de Minas"	4	Janauba	Mamonas	6.573
42	2	"Norte de Minas"	4	Janauba	"Mato Verde"	12.921
43	2	"Norte de Minas"	4	Janauba	"Monte Azul"	22.102
44	2	"Norte de Minas"	4	Janauba	"Nova Porteirinha"	7.630
45	2	"Norte de Minas"	4	Janauba	"Pai Pedro"	6.150
46	2	"Norte de Minas"	4	Janauba	Porteirinha	38.709
47	2	"Norte de Minas"	4	Janauba	"Riacho dos Machados"	9.650
48	2	"Norte de Minas"	4	Janauba	"Serranopolis de Minas"	4.682
49	2	"Norte de Minas"	5	Salinas	"Aguas Vermelhas"	13.378
50	2	"Norte de Minas"	5	Salinas	Berizal	4.630
51	2	"Norte de Minas"	5	Salinas	"Curral de Dentro"	7.420
52	2	"Norte de Minas"	5	Salinas	"Divisa Alegre"	6.398
53	2	"Norte de Minas"	5	Salinas	"Fruta de Leite"	5.863
54	2	"Norte de Minas"	5	Salinas	Indaiabira	7.527
55	2	"Norte de Minas"	5	Salinas	Montezuma	7.973
56	2	"Norte de Minas"	5	Salinas	Ninheira	10.261
57	2	"Norte de Minas"	5	Salinas	Novorizonte	5.226
58	2	"Norte de Minas"	5	Salinas	"Rio Pardo de Minas"	30.578
59	2	"Norte de Minas"	5	Salinas	Rubelita	7.257
60	2	"Norte de Minas"	5	Salinas	Salinas	41.098
61	2	"Norte de Minas"	5	Salinas	"Santa Cruz de Salinas"	4.408
62	2	"Norte de Minas"	5	Salinas	"Santo Antonio do Retiro"	7.264
63	2	"Norte de Minas"	5	Salinas	"Sao Joao do Paraiso"	23.417
64	2	"Norte de Minas"	5	Salinas	Taiobeiras	33.040
65	2	"Norte de Minas"	5	Salinas	"Vargem Grande do Rio Pardo"	4.966
66	2	"Norte de Minas"	6	Pirapora	Buritizeiro	28.071
67	2	"Norte de Minas"	6	Pirapora	Ibiai	8.264
68	2	"Norte de Minas"	6	Pirapora	Jequitai	8.021
69	2	"Norte de Minas"	6	Pirapora	"Lagoa dos Patos"	4.285
70	2	"Norte de Minas"	6	Pirapora	Lassance	6.663
71	2	"Norte de Minas"	6	Pirapora	Pirapora	55.972
72	2	"Norte de Minas"	6	Pirapora	Riachinho	8.266
73	2	"Norte de Minas"	6	Pirapora	"Santa Fe de Minas"	4.021
74	2	"Norte de Minas"	6	Pirapora	"Sao Romao"	11.370
75	2	"Norte de Minas"	6	Pirapora	"Varzea da Palma"	38.213
76	2	"Norte de Minas"	7	"Montes Claros"	"Brasilia de Minas"	32.473
77	2	"Norte de Minas"	7	"Montes Claros"	"Campo Azul"	3.832
78	2	"Norte de Minas"	7	"Montes Claros"	"Capitao Eneias"	0
79	2	"Norte de Minas"	7	"Montes Claros"	"Claro dos Pocoes"	7.885
80	2	"Norte de Minas"	7	"Montes Claros"	"Coracao de Jesus"	26.933
81	2	"Norte de Minas"	7	"Montes Claros"	"Francisco Sa"	26.102
82	2	"Norte de Minas"	7	"Montes Claros"	Glaucilandia	3.114
83	2	"Norte de Minas"	7	"Montes Claros"	Ibiracatu	6.228
84	2	"Norte de Minas"	7	"Montes Claros"	Japonvar	8.622
85	2	"Norte de Minas"	7	"Montes Claros"	Juramento	4.307
86	2	"Norte de Minas"	7	"Montes Claros"	Lontra	8.881
87	2	"Norte de Minas"	7	"Montes Claros"	Luislandia	6.685
88	2	"Norte de Minas"	7	"Montes Claros"	Mirabela	13.598
89	2	"Norte de Minas"	7	"Montes Claros"	"Montes Claros"	390.212
90	2	"Norte de Minas"	7	"Montes Claros"	Patis	5.881
91	2	"Norte de Minas"	7	"Montes Claros"	"Ponto Chique"	4.187
92	2	"Norte de Minas"	7	"Montes Claros"	"Sao Joao da Lagoa"	4.880
93	2	"Norte de Minas"	7	"Montes Claros"	"Sao Joao da Ponte"	25.933
94	2	"Norte de Minas"	7	"Montes Claros"	"Sao Joao do Pacui"	4.308
95	2	"Norte de Minas"	7	"Montes Claros"	Ubai	12.324
96	2	"Norte de Minas"	7	"Montes Claros"	Varzelandia	19.690
97	2	"Norte de Minas"	7	"Montes Claros"	Verdelandia	8.967
98	2	"Norte de Minas"	8	Grao-Mogol	Botumirim	6.593
99	2	"Norte de Minas"	8	Grao-Mogol	Cristalia	5.993
100	2	"Norte de Minas"	8	Grao-Mogol	Grao-Mogol	0
101	2	"Norte de Minas"	8	Grao-Mogol	Itacambira	5.276
102	2	"Norte de Minas"	8	Grao-Mogol	Josenopolis	4.804
103	2	"Norte de Minas"	8	Grao-Mogol	"Padre Carvalho"	6.203
104	2	"Norte de Minas"	9	Bocaiuva	Bocaiuva	49.293
105	2	"Norte de Minas"	9	Bocaiuva	"Engenheiro Navarro"	7.353
106	2	"Norte de Minas"	9	Bocaiuva	"Francisco Dumont"	5.130
107	2	"Norte de Minas"	9	Bocaiuva	Guaraciama	4.941
108	2	"Norte de Minas"	9	Bocaiuva	Olhos-dAgua	5.735
109	3	Jequitinhonha	10	Diamantina	"Couto de Magalhaes de Minas"	4.395
110	3	Jequitinhonha	10	Diamantina	Datas	5.425
111	3	Jequitinhonha	10	Diamantina	Diamantina	47.803
112	3	Jequitinhonha	10	Diamantina	"Felicio dos Santos"	5.118
113	3	Jequitinhonha	10	Diamantina	Gouveia	12.039
114	3	Jequitinhonha	10	Diamantina	"Presidente Kubitschek"	3.053
115	3	Jequitinhonha	10	Diamantina	"Sao Goncalo do Rio Preto"	3.180
116	3	Jequitinhonha	10	Diamantina	"Senador Modestino Goncalves"	4.523
117	3	Jequitinhonha	11	Capelinha	Angelandia	8.416
118	3	Jequitinhonha	11	Capelinha	Aricanduva	5.078
119	3	Jequitinhonha	11	Capelinha	Berilo	12.469
120	3	Jequitinhonha	11	Capelinha	Capelinha	37.041
121	3	Jequitinhonha	11	Capelinha	Carbonita	9.487
122	3	Jequitinhonha	11	Capelinha	"Chapada do Norte"	15.648
123	3	Jequitinhonha	11	Capelinha	"Francisco Badaro"	10.546
124	3	Jequitinhonha	11	Capelinha	Itamarandiba	34.033
125	3	Jequitinhonha	11	Capelinha	"Jenipapo de Minas"	7.531
126	3	Jequitinhonha	11	Capelinha	"Jose Goncalves de Minas"	4.650
127	3	Jequitinhonha	11	Capelinha	"Leme do Prado"	4.974
128	3	Jequitinhonha	11	Capelinha	"Minas Novas"	31.864
129	3	Jequitinhonha	11	Capelinha	Turmalina	19.288
130	3	Jequitinhonha	11	Capelinha	Veredinha	5.760
131	3	Jequitinhonha	12	Aracuai	Aracuai	37.220
132	3	Jequitinhonha	12	Aracuai	Carai	23.458
133	3	Jequitinhonha	12	Aracuai	"Coronel Murta"	9.394
134	3	Jequitinhonha	12	Aracuai	Itinga	15.012
135	3	Jequitinhonha	12	Aracuai	"Novo Cruzeiro"	31.760
136	3	Jequitinhonha	12	Aracuai	"Padre Paraiso"	19.859
137	3	Jequitinhonha	12	Aracuai	"Ponto dos Volantes"	11.949
138	3	Jequitinhonha	12	Aracuai	"Virgem da Lapa"	14.023
139	3	Jequitinhonha	13	"Pedra Azul"	"Cachoeira de Pajeu"	9.372
140	3	Jequitinhonha	13	"Pedra Azul"	Comercinho	7.962
141	3	Jequitinhonha	13	"Pedra Azul"	Itaobim	21.566
142	3	Jequitinhonha	13	"Pedra Azul"	Medina	21.485
143	3	Jequitinhonha	13	"Pedra Azul"	"Pedra Azul"	24.648
144	3	Jequitinhonha	14	Almenara	Almenara	41.028
145	3	Jequitinhonha	14	Almenara	Bandeira	5.039
146	3	Jequitinhonha	14	Almenara	Divisopolis	10.027
147	3	Jequitinhonha	14	Almenara	Felisburgo	7.288
148	3	Jequitinhonha	14	Almenara	Jacinto	12.524
149	3	Jequitinhonha	14	Almenara	Jequitinhonha	25.260
150	3	Jequitinhonha	14	Almenara	Joaima	15.523
151	3	Jequitinhonha	14	Almenara	Jordania	10.786
152	3	Jequitinhonha	14	Almenara	"Mata Verde"	8.363
153	3	Jequitinhonha	14	Almenara	"Monte Formoso"	4.877
154	3	Jequitinhonha	14	Almenara	Palmopolis	6.537
155	3	Jequitinhonha	14	Almenara	"Rio do Prado"	5.324
156	3	Jequitinhonha	14	Almenara	Rubim	10.304
157	3	Jequitinhonha	14	Almenara	"Salto da Divisa"	7.096
158	3	Jequitinhonha	14	Almenara	"Santa Maria do Salto"	5.400
159	3	Jequitinhonha	14	Almenara	"Santo Antonio do Jacinto"	12.024
160	4	"Vale do Mucuri"	15	"Teofilo Otoni"	Ataleia	14.188
161	4	"Vale do Mucuri"	15	"Teofilo Otoni"	Catuji	6.721
162	4	"Vale do Mucuri"	15	"Teofilo Otoni"	Franciscopolis	5.784
163	4	"Vale do Mucuri"	15	"Teofilo Otoni"	"Frei Gaspar"	6.031
164	4	"Vale do Mucuri"	15	"Teofilo Otoni"	Itaipe	12.489
165	4	"Vale do Mucuri"	15	"Teofilo Otoni"	Ladainha	17.881
166	4	"Vale do Mucuri"	15	"Teofilo Otoni"	Malacacheta	19.209
167	4	"Vale do Mucuri"	15	"Teofilo Otoni"	"Novo Oriente de Minas"	10.773
168	4	"Vale do Mucuri"	15	"Teofilo Otoni"	"Ouro Verde de Minas"	6.138
169	4	"Vale do Mucuri"	15	"Teofilo Otoni"	Pavao	8.755
170	4	"Vale do Mucuri"	15	"Teofilo Otoni"	Pote	16.428
171	4	"Vale do Mucuri"	15	"Teofilo Otoni"	Setubinha	11.717
172	4	"Vale do Mucuri"	15	"Teofilo Otoni"	"Teofilo Otoni"	140.567
173	4	"Vale do Mucuri"	16	Nanuque	"Aguas Formosas"	19.248
174	4	"Vale do Mucuri"	16	Nanuque	Bertopolis	4.656
175	4	"Vale do Mucuri"	16	Nanuque	"Carlos Chagas"	20.090
176	4	"Vale do Mucuri"	16	Nanuque	Crisolita	6.467
177	4	"Vale do Mucuri"	16	Nanuque	"Fronteira dos Vales"	4.765
178	4	"Vale do Mucuri"	16	Nanuque	Maxacalis	0
179	4	"Vale do Mucuri"	16	Nanuque	Nanuque	41.852
180	4	"Vale do Mucuri"	16	Nanuque	"Santa Helena de Minas"	6.336
181	4	"Vale do Mucuri"	16	Nanuque	"Serra dos Aimores"	8.744
182	4	"Vale do Mucuri"	16	Nanuque	Umburatiba	2.736
183	5	"Triangulo Mineiro / Alto Paranaiba"	17	Ituiutaba	"Cachoeira Dourada"	2.645
184	5	"Triangulo Mineiro / Alto Paranaiba"	17	Ituiutaba	Capinopolis	16.038
185	5	"Triangulo Mineiro / Alto Paranaiba"	17	Ituiutaba	Gurinhata	6.094
186	5	"Triangulo Mineiro / Alto Paranaiba"	17	Ituiutaba	Ipiacu	4.260
187	5	"Triangulo Mineiro / Alto Paranaiba"	17	Ituiutaba	Ituiutaba	102.690
188	5	"Triangulo Mineiro / Alto Paranaiba"	17	Ituiutaba	"Santa Vitoria"	19.250
189	5	"Triangulo Mineiro / Alto Paranaiba"	18	Uberlandia	Araguari	115.632
190	5	"Triangulo Mineiro / Alto Paranaiba"	18	Uberlandia	Arapora	6.593
191	5	"Triangulo Mineiro / Alto Paranaiba"	18	Uberlandia	Canapolis	11.945
192	5	"Triangulo Mineiro / Alto Paranaiba"	18	Uberlandia	"Cascalho Rico"	3.018
193	5	"Triangulo Mineiro / Alto Paranaiba"	18	Uberlandia	Centralina	10.593
194	5	"Triangulo Mineiro / Alto Paranaiba"	18	Uberlandia	Indianopolis	6.632
195	5	"Triangulo Mineiro / Alto Paranaiba"	18	Uberlandia	"Monte Alegre de Minas"	20.728
196	5	"Triangulo Mineiro / Alto Paranaiba"	18	Uberlandia	Prata	27.293
197	5	"Triangulo Mineiro / Alto Paranaiba"	18	Uberlandia	Tupaciguara	25.269
198	5	"Triangulo Mineiro / Alto Paranaiba"	18	Uberlandia	Uberlandia	654.681
199	5	"Triangulo Mineiro / Alto Paranaiba"	19	Patrocinio	"Abadia dos Dourados"	6.992
200	5	"Triangulo Mineiro / Alto Paranaiba"	19	Patrocinio	Coromandel	28.428
201	5	"Triangulo Mineiro / Alto Paranaiba"	19	Patrocinio	"Cruzeiro da Fortaleza"	4.122
202	5	"Triangulo Mineiro / Alto Paranaiba"	19	Patrocinio	Douradoquara	1.915
203	5	"Triangulo Mineiro / Alto Paranaiba"	19	Patrocinio	"Estrela do Sul"	7.851
204	5	"Triangulo Mineiro / Alto Paranaiba"	19	Patrocinio	Grupiara	1.415
205	5	"Triangulo Mineiro / Alto Paranaiba"	19	Patrocinio	"Irai de Minas"	6.842
206	5	"Triangulo Mineiro / Alto Paranaiba"	19	Patrocinio	"Monte Carmelo"	47.770
207	5	"Triangulo Mineiro / Alto Paranaiba"	19	Patrocinio	Patrocinio	87.928
208	5	"Triangulo Mineiro / Alto Paranaiba"	19	Patrocinio	Romaria	3.664
209	5	"Triangulo Mineiro / Alto Paranaiba"	19	Patrocinio	"Serra do Salitre"	11.236
210	5	"Triangulo Mineiro / Alto Paranaiba"	20	"Patos de Minas"	Arapua	2.870
211	5	"Triangulo Mineiro / Alto Paranaiba"	20	"Patos de Minas"	"Carmo do Paranaiba"	30.739
212	5	"Triangulo Mineiro / Alto Paranaiba"	20	"Patos de Minas"	Guimarania	7.764
213	5	"Triangulo Mineiro / Alto Paranaiba"	20	"Patos de Minas"	"Lagoa Formosa"	17.962
214	5	"Triangulo Mineiro / Alto Paranaiba"	20	"Patos de Minas"	Matutina	3.853
215	5	"Triangulo Mineiro / Alto Paranaiba"	20	"Patos de Minas"	"Patos de Minas"	147.614
216	5	"Triangulo Mineiro / Alto Paranaiba"	20	"Patos de Minas"	"Rio Paranaiba"	12.364
217	5	"Triangulo Mineiro / Alto Paranaiba"	20	"Patos de Minas"	"Santa Rosa da Serra"	3.357
218	5	"Triangulo Mineiro / Alto Paranaiba"	20	"Patos de Minas"	"Sao Gotardo"	34.107
219	5	"Triangulo Mineiro / Alto Paranaiba"	20	"Patos de Minas"	Tiros	6.912
220	5	"Triangulo Mineiro / Alto Paranaiba"	21	Frutal	"Campina Verde"	19.991
221	5	"Triangulo Mineiro / Alto Paranaiba"	21	Frutal	Carneirinho	9.939
222	5	"Triangulo Mineiro / Alto Paranaiba"	21	Frutal	"Comendador Gomes"	3.105
223	5	"Triangulo Mineiro / Alto Paranaiba"	21	Frutal	Fronteira	16.036
224	5	"Triangulo Mineiro / Alto Paranaiba"	21	Frutal	Frutal	57.269
225	5	"Triangulo Mineiro / Alto Paranaiba"	21	Frutal	Itapajipe	0
226	5	"Triangulo Mineiro / Alto Paranaiba"	21	Frutal	Iturama	37.277
227	5	"Triangulo Mineiro / Alto Paranaiba"	21	Frutal	"Limeira do Oeste"	7.327
228	5	"Triangulo Mineiro / Alto Paranaiba"	21	Frutal	Pirajuba	5.396
229	5	"Triangulo Mineiro / Alto Paranaiba"	21	Frutal	Planura	11.355
230	5	"Triangulo Mineiro / Alto Paranaiba"	21	Frutal	"Sao Francisco de Sales"	6.110
231	5	"Triangulo Mineiro / Alto Paranaiba"	21	Frutal	"Uniao de Minas"	4.486
232	5	"Triangulo Mineiro / Alto Paranaiba"	22	Uberaba	"Agua Comprida"	2.067
233	5	"Triangulo Mineiro / Alto Paranaiba"	22	Uberaba	"Campo Florido"	7.562
234	5	"Triangulo Mineiro / Alto Paranaiba"	22	Uberaba	"Conceicao das Alagoas"	25.588
235	5	"Triangulo Mineiro / Alto Paranaiba"	22	Uberaba	Conquista	6.860
236	5	"Triangulo Mineiro / Alto Paranaiba"	22	Uberaba	Delta	9.280
237	5	"Triangulo Mineiro / Alto Paranaiba"	22	Uberaba	Uberaba	318.813
238	5	"Triangulo Mineiro / Alto Paranaiba"	22	Uberaba	Verissimo	3.781
239	5	"Triangulo Mineiro / Alto Paranaiba"	23	Araxa	Araxa	101.136
240	5	"Triangulo Mineiro / Alto Paranaiba"	23	Araxa	"Campos Altos"	15.078
241	5	"Triangulo Mineiro / Alto Paranaiba"	23	Araxa	Ibia	24.613
242	5	"Triangulo Mineiro / Alto Paranaiba"	23	Araxa	"Nova Ponte"	14.241
243	5	"Triangulo Mineiro / Alto Paranaiba"	23	Araxa	Pedrinopolis	3.638
244	5	"Triangulo Mineiro / Alto Paranaiba"	23	Araxa	Perdizes	15.484
245	5	"Triangulo Mineiro / Alto Paranaiba"	23	Araxa	Pratinha	3.485
246	5	"Triangulo Mineiro / Alto Paranaiba"	23	Araxa	Sacramento	25.432
247	5	"Triangulo Mineiro / Alto Paranaiba"	23	Araxa	"Santa Juliana"	12.702
248	5	"Triangulo Mineiro / Alto Paranaiba"	23	Araxa	Tapira	4.484
249	6	"Central Mineira"	24	"Tres Marias"	Abaete	23.494
250	6	"Central Mineira"	24	"Tres Marias"	Biquinhas	2.652
251	6	"Central Mineira"	24	"Tres Marias"	"Cedro do Abaete"	1.222
252	6	"Central Mineira"	24	"Tres Marias"	"Morada Nova de Minas"	8.712
